Textbox25,Textbox26
NPSpecies - The National Park Service biodiversity database.  IRMA Portal version.https://irma.nps.gov/npspecies.  Accessed 7/25/2025 8:30:15 PM,"NatureServe Global (G) and State (S) Conservation Status Rank List - NatureServe. 2025. NatureServe Explorer [web application]. NatureServe, Arlington, Virginia. Available https://explorer.natureserve.org/. (Accessed: July 9, 2025). This information is provided by NatureServe (www.natureserve.org) and its network of natural heritage member programs, a leading source of information about rare and endangered species, and threatened ecosystems."

Textbox46,Category1,CategoryGroup,Textbox51,PreferredCommonNames1,OccwTag,Abundance,NatwTags,NPSTags,ParkTags,RefCount,ObsCount,VouCount,ExternalLinkCount,TESS,StateStatuses,Ozone,GRank,SRank1,Textbox52,Textbox1
,Birds,Anseriformes/Anatidae,Mergus merganser,"Common Merganser, Goosander",Present,Common,Native,Breeder,,3,74,2,0,,,,G5,"CA: SNRB,SNRN",- Mergus merganser americanus,Report Species Count: 2086
,Birds,Anseriformes/Anatidae,Oxyura jamaicensis,Ruddy Duck,Present,Occasional,Native,Migratory,,1,8,0,0,SC,,,G5,"CA: SNRB,SNRN",- ,Report Species Count: 2086
,Birds,Apodiformes/,Selasphorus calliope,calliope hummingbird,Present,Common,Native,Breeder,,3,74,1,0,SC,,,G5,CA: SNR,- Stellula calliope,Report Species Count: 2086
,Birds,Apodiformes/Apodidae,Aeronautes saxatalis,White-throated Swift,Present,Common,Native,Breeder,,3,96,8,0,,,,G5,CA: SNR,- Aeronautes saxatalis saxatalis,Report Species Count: 2086
,Birds,Apodiformes/Apodidae,Chaetura vauxi,Vaux's Swift,Present,Rare,Native,Breeder,,2,21,0,0,SC,CA: SSC,,G5,CA: S3,- ,Report Species Count: 2086
,Birds,Apodiformes/Apodidae,Cypseloides niger,black swift,Present,Common,Native,Breeder,,3,21,5,0,SC,CA: SSC,,G4,CA: S3,- Nephoecetes niger borealis,Report Species Count: 2086
,Birds,Apodiformes/Trochilidae,Archilochus alexandri,Black-chinned Hummingbird,Present,Rare,Native,Breeder,,2,5,0,0,,,,G5,CA: SNR,- ,Report Species Count: 2086
,Birds,Apodiformes/Trochilidae,Calypte anna,Anna's Hummingbird,Present,Common,Native,Breeder,,3,144,1,0,,,,G5,CA: SNR,- ,Report Species Count: 2086
,Birds,Apodiformes/Trochilidae,Selasphorus platycercus,Broad-tailed Hummingbird,Present,Occasional,Native,Migratory,,0,0,0,0,SC,,,G5,CA: SNR,- ,Report Species Count: 2086
,Birds,Apodiformes/Trochilidae,Selasphorus rufus,Rufous Hummingbird,Present,Uncommon,Native,Migratory,,3,104,1,0,SC,,,G4,CA: S1S2,- ,Report Species Count: 2086
,Birds,Apodiformes/Trochilidae,Selasphorus sasin,Allen's Hummingbird,Present,Rare,Native,,,2,17,0,0,SC,,,G5,CA: SNR,- ,Report Species Count: 2086
,Birds,Caprimulgiformes/Caprimulgidae,Chordeiles minor,Common Nighthawk,Present,Rare,Native,Migratory,,2,15,0,0,SC,,,G5,CA: SNR,- ,Report Species Count: 2086
,Birds,Caprimulgiformes/Caprimulgidae,Phalaenoptilus nuttallii,Common Poorwill,Present,Uncommon,Native,Breeder,,1,17,3,0,SC,,,G5,CA: SNR,- Phalaenoptilus nuttallii californicus,Report Species Count: 2086
,Birds,Charadriiformes/Charadriidae,Charadrius vociferus,Killdeer,Present,Rare,Native,Resident,,1,23,1,0,,,,G5,CA: SNR,- ,Report Species Count: 2086
,Birds,Charadriiformes/Laridae,Hydroprogne caspia,Caspian tern,Present,Occasional,Non-native,Migratory,,1,1,0,0,SC,,,G5,CA: S4,- Sterna caspia,Report Species Count: 2086
,Birds,Charadriiformes/Laridae,Larus californicus,California Gull,Present,Uncommon,Native,Vagrant,,2,28,2,0,50,CA: WL,,G5,CA: S4,- ,Report Species Count: 2086
,Birds,Charadriiformes/Laridae,Larus delawarensis,Ring-billed Gull,Present,Rare,Native,Resident,,1,3,1,0,SC,,,G5,"CA: SNRB,SNRN",- ,Report Species Count: 2086
,Birds,Charadriiformes/Recurvirostridae,Himantopus mexicanus,black-necked stilt,Present,Occasional,Native,Migratory,,1,0,0,0,,,,G5,CA: SNRB,- ,Report Species Count: 2086
,Birds,Charadriiformes/Recurvirostridae,Recurvirostra americana,American Avocet,Present,Occasional,Native,Migratory,,1,2,0,0,SC,,,G5,"CA: SNRB,SNRN",- ,Report Species Count: 2086
,Birds,Charadriiformes/Scolopacidae,Actitis macularius,spotted sandpiper,Present,Uncommon,Native,Breeder,,2,65,2,0,,,,G5,"CA: SNRB,SNRN",- Actitis macularia,Report Species Count: 2086
,Birds,Charadriiformes/Scolopacidae,Calidris minutilla,Least Sandpiper,Present,Occasional,Native,Vagrant,,1,0,0,0,,,,G5,CA: SNRN,- ,Report Species Count: 2086
,Birds,Charadriiformes/Scolopacidae,Gallinago delicata,Wilson's snipe,Present,Rare,Native,Breeder,,0,0,1,0,,,,G5,CA: SNR,- Capella delicata,Report Species Count: 2086
,Birds,Charadriiformes/Scolopacidae,Phalaropus fulicarius,red phalarope,Present,Occasional,Native,Migratory,,0,0,0,0,SC,,,G5,CA: SNRN,- ,Report Species Count: 2086
,Birds,Charadriiformes/Scolopacidae,Phalaropus lobatus,red-necked phalarope,Present,Rare,Native,Resident,,1,2,0,0,SC,,,G4G5,CA: SNRN,- ,Report Species Count: 2086
,Birds,Charadriiformes/Scolopacidae,Phalaropus tricolor,Wilson's Phalarope,Present,Occasional,Native,Migratory,,1,0,0,0,SU,,,G4,"CA: SNRB,SNRN",- ,Report Species Count: 2086
,Birds,Charadriiformes/Scolopacidae,Tringa melanoleuca,Greater Yellowlegs,Present,Occasional,Native,Migratory,,1,1,0,0,,,,G5,CA: SNRN,- ,Report Species Count: 2086
,Birds,Charadriiformes/Scolopacidae,Tringa semipalmata,willet,Present,Occasional,Native,Migratory,,1,0,0,0,SC,,,G5,CA: SNR,- Catoptrophorus semipalmatus,Report Species Count: 2086
,Birds,Charadriiformes/Scolopacidae,Tringa solitaria,Solitary Sandpiper,Present,Occasional,Native,Migratory,,1,2,0,0,SC,,,G5,CA: SNA,- ,Report Species Count: 2086
,Birds,Columbiformes/Columbidae,Columba livia,rock pigeon,Present,Rare,Non-native,Vagrant,,1,0,0,0,,,,G5,CA: SNA,- ,Report Species Count: 2086
,Birds,Columbiformes/Columbidae,Patagioenas fasciata,band-tailed pigeon,Present,Common,Native,Breeder,,3,90,11,0,SC,,,G4,CA: SNR,"- Columba fasciata, Columba fasciata fasciata, Columba fasciata monilis",Report Species Count: 2086
,Birds,Columbiformes/Columbidae,Streptopelia decaocto,Eurasian collared dove,Present,Rare,Non-native,Vagrant,,0,0,0,0,,,,G5,,- ,Report Species Count: 2086
,Birds,Columbiformes/Columbidae,Zenaida macroura,Mourning Dove,Present,Uncommon,Native,Breeder,,3,74,5,0,,,,G5,CA: SNR,- Zenaidura macroura marginella,Report Species Count: 2086
,Birds,Coraciiformes/Alcedinidae,Megaceryle alcyon,Belted Kingfisher,Present,Rare,Native,Resident,,3,69,1,0,SC,,,G5,CA: SNR,"- Ceryle alcyon, Ceryle alcyon caurina",Report Species Count: 2086
,Birds,Cuculiformes/Cuculidae,Geococcyx californianus,Greater Roadrunner,Present,Rare,Native,Vagrant,,1,0,0,0,,,,G5,CA: SNR,- ,Report Species Count: 2086
,Birds,Falconiformes/Falconidae,Falco columbarius,Merlin,Present,Rare,Native,Exploitation Concern; Breeder,,1,7,0,0,SC,CA: WL,,G5,CA: S3S4,- ,Report Species Count: 2086
,Birds,Falconiformes/Falconidae,Falco mexicanus,Prairie Falcon,Present,Rare,Native,Vagrant,,1,52,0,0,SC,CA: WL,,G5,CA: S4,- ,Report Species Count: 2086
,Birds,Falconiformes/Falconidae,Falco peregrinus,Peregrine Falcon,Present,Rare,Native,"Exploitation Concern, Management Priority; Breeder",,1,98,0,0,SC,,,G4,CA: SNR,- ,Report Species Count: 2086
,Birds,Falconiformes/Falconidae,Falco sparverius,American Kestrel,Present,Uncommon,Native,Breeder,,3,52,6,0,,,,G5,CA: SNR,- ,Report Species Count: 2086
,Birds,Galliformes/Odontophoridae,Callipepla californica,California quail,Present,Common,Native,Breeder,,2,29,1,0,,,,G5,CA: SNR,- Lophortyx vallicola californicus,Report Species Count: 2086
,Birds,Galliformes/Odontophoridae,Oreortyx pictus,Mountain Quail,Present,Common,Native,Exploitation Concern; Breeder,,3,561,9,0,RT,,,G5,CA: SNR,- Oreortyx pictus pictus,Report Species Count: 2086
,Birds,Galliformes/Phasianidae,Centrocercus urophasianus,greater sage-grouse,Present,Occasional,Native,Vagrant,,1,0,0,0,RT,CA: SSC,,G3,CA: S2S3,- ,Report Species Count: 2086
,Birds,Galliformes/Phasianidae,Dendragapus fuliginosus,sooty grouse,Present,Uncommon,Native,Breeder,,3,222,7,0,,,,G5,CA: SNR,- Dendragapus obscurus,Report Species Count: 2086
,Birds,Galliformes/Phasianidae,Lagopus leucura,White-tailed Ptarmigan,Present,Uncommon,Non-native,Management Priority; Breeder,,2,41,0,0,,,,G5,CA: SNA,- Lagopus leucurus,Report Species Count: 2086
,Birds,Galliformes/Phasianidae,Meleagris gallopavo,Wild Turkey,Present,Rare,Non-native,Management Priority; Breeder,,1,10,0,0,,,,G5,CA: SNA,- ,Report Species Count: 2086
,Birds,Gaviiformes/Gaviidae,Gavia immer,common loon,Present,Occasional,Native,Migratory,,1,1,0,0,SC,CA: SSC,,G5,CA: S1,- ,Report Species Count: 2086
,Birds,Gaviiformes/Gaviidae,Gavia pacifica,Pacific loon,Present,Occasional,Native,Vagrant,,1,0,0,0,,,,G5,CA: SNRN,- ,Report Species Count: 2086
,Birds,Gruiformes/Gruidae,Grus canadensis,sandhill crane,Present,Rare,Native,Vagrant,,0,0,0,0,,,,,,- ,Report Species Count: 2086
,Birds,Gruiformes/Rallidae,Coturnicops noveboracensis,Yellow Rail,Present,Occasional,Native,Migratory,,1,1,0,0,SC,CA: SSC,,G4,CA: S2,- ,Report Species Count: 2086
,Birds,Gruiformes/Rallidae,Fulica americana,American Coot,Present,Rare,Native,Migratory,,2,14,0,0,,,,G5,CA: SNR,- ,Report Species Count: 2086
,Birds,Gruiformes/Rallidae,Porzana carolina,Sora,Present,Occasional,Native,Migratory,,1,5,0,0,,,,G5,"CA: SNRB,SNRN",- ,Report Species Count: 2086
,Birds,Gruiformes/Rallidae,Rallus limicola,Virginia Rail,Present,Rare,Native,Breeder,,2,4,0,0,SU,,,G5,CA: SNR,- ,Report Species Count: 2086
,Birds,Passeriformes/,Haemorhous mexicanus,house finch,Present,Common,Native,Breeder,,2,20,1,0,,,,G5,CA: SNR,- Carpodacus mexicanus,Report Species Count: 2086
,Birds,Passeriformes/,Haemorhous purpureus,purple finch,Present,Common,Native,Breeder,,3,152,1,0,,,,G5,CA: SNR,- Carpodacus purpureus,Report Species Count: 2086
,Birds,Passeriformes/Aegithalidae,Psaltriparus minimus,bushtit,Present,Common,Native,Breeder,,3,60,2,0,,,,G5,CA: SNR,- ,Report Species Count: 2086
,Birds,Passeriformes/Alaudidae,Eremophila alpestris,Horned Lark,Present,Uncommon,Native,Breeder,,1,10,3,0,,,,G5,CA: SNR,- ,Report Species Count: 2086
,Birds,Passeriformes/Bombycillidae,Bombycilla cedrorum,Cedar Waxwing,Present,Rare,Native,Migratory,,3,14,0,0,,,,G5,CA: SNR,- ,Report Species Count: 2086
,Birds,Passeriformes/Bombycillidae,Bombycilla garrulus,Bohemian Waxwing,Present,Occasional,Native,Migratory,,1,2,0,0,,,,G5,CA: SNRN,- ,Report Species Count: 2086
,Birds,Passeriformes/Calcariidae,Calcarius ornatus,Chestnut-collared Longspur,Present,Occasional,Native,Vagrant,,1,0,0,0,SC,,,G5,CA: SNRN,- ,Report Species Count: 2086
,Birds,Passeriformes/Cardinalidae,Passerina amoena,Lazuli Bunting,Present,Uncommon,Native,Breeder,,3,176,0,0,SC,,,G5,CA: SNRB,- ,Report Species Count: 2086
,Birds,Passeriformes/Cardinalidae,Passerina caerulea,blue grosbeak,Present,Rare,Native,Vagrant,,1,0,0,0,SC,,,G5,CA: SNRB,- Guiraca caerulea,Report Species Count: 2086
,Birds,Passeriformes/Cardinalidae,Passerina cyanea,Indigo Bunting,Present,Occasional,Non-native,Vagrant,,2,4,0,0,,,,G5,CA: SNRB,- ,Report Species Count: 2086
,Birds,Passeriformes/Cardinalidae,Pheucticus ludovicianus,Rose-breasted Grosbeak,Present,Occasional,Native,Vagrant,,2,4,0,0,SC,,,G5,,- ,Report Species Count: 2086
,Birds,Passeriformes/Cardinalidae,Pheucticus melanocephalus,Black-headed Grosbeak,Present,Common,Native,Breeder,,3,373,10,0,,,,G5,CA: SNRB,- Hedymeles melanocephalus,Report Species Count: 2086
,Birds,Passeriformes/Cardinalidae,Piranga ludoviciana,Western Tanager,Present,Common,Native,Breeder,,3,576,9,0,,,,G5,CA: SNRB,- ,Report Species Count: 2086
,Birds,Passeriformes/Certhiidae,Certhia americana,Brown Creeper,Present,Common,Native,Breeder,,3,467,5,0,SC,,,G5,CA: SNR,- Certhia familiaris,Report Species Count: 2086
,Birds,Passeriformes/Cinclidae,Cinclus mexicanus,American Dipper,Present,Uncommon,Native,Breeder,,3,85,4,0,SC,,,G5,CA: SNR,- Cinclus mexicanus unicolor,Report Species Count: 2086
,Birds,Passeriformes/Corvidae,Aphelocoma californica,western scrub-jay,Present,Abundant,Native,Breeder,,3,32,3,0,,,,G5,CA: SNR,- Aphelocoma coerulescens,Report Species Count: 2086
,Birds,Passeriformes/Corvidae,Corvus brachyrhynchos,American Crow,Present,Rare,Native,Vagrant,,2,37,0,0,,,,G5,CA: SNR,- ,Report Species Count: 2086
,Birds,Passeriformes/Corvidae,Corvus corax,common raven,Present,Abundant,Unknown,Breeder,,3,141,0,0,,,,G5,CA: SNR,- ,Report Species Count: 2086
,Birds,Passeriformes/Corvidae,Cyanocitta stelleri,Steller's Jay,Present,Abundant,Native,Breeder,,3,780,16,0,,,,G5,CA: SNR,"- Cyanocitta frontalis, Cyanocitta stelleri frontalis",Report Species Count: 2086
,Birds,Passeriformes/Corvidae,Gymnorhinus cyanocephalus,Pinyon Jay,Present,Occasional,Native,Migratory,,1,9,0,0,UR,,,G3,CA: SNR,- ,Report Species Count: 2086
,Birds,Passeriformes/Corvidae,Nucifraga columbiana,Clark's Nutcracker,Present,Common,Native,Breeder,,3,376,4,0,SC,,,G5,CA: SNR,- ,Report Species Count: 2086
,Birds,Passeriformes/Corvidae,Pica hudsonia,black-billed magpie,Present,Occasional,Native,Vagrant,,1,2,1,0,SC,,,G5,CA: SNR,- Pica pica,Report Species Count: 2086
,Birds,Passeriformes/Corvidae,Pica nuttalli,Yellow-billed Magpie,Present,Occasional,Native,Vagrant,,1,2,1,0,SC,,,G3,CA: S3S4,- ,Report Species Count: 2086
,Birds,Passeriformes/Emberizidae,Artemisiospiza belli,sage sparrow,Present,Uncommon,Native,Resident,,2,3,0,0,SC,,,G5,"CA: SNRB,SNRN",- Amphispiza belli,Report Species Count: 2086
,Birds,Passeriformes/Fringillidae,Coccothraustes vespertinus,Evening Grosbeak,Present,Uncommon,Native,Breeder,,3,136,6,0,SC,,,G5,CA: SNR,- Hesperiphona vespertina,Report Species Count: 2086
,Birds,Passeriformes/Fringillidae,Haemorhous cassinii,Cassin's finch,Present,Common,Native,Breeder,,3,591,16,0,SC,,,G5,CA: SNR,- Carpodacus cassinii,Report Species Count: 2086
,Birds,Passeriformes/Fringillidae,Leucosticte tephrocotis,gray-crowned rosy finch,Present,Common,Native,Breeder,,2,41,15,0,,,,G5,"CA: SNRB,SNRN",- Leucosticte tephrocotis dawsoni,Report Species Count: 2086
,Birds,Passeriformes/Fringillidae,Loxia curvirostra,Red Crossbill,Present,Uncommon,Native,Breeder,,3,117,5,0,SC,,,G5,CA: SNR,- Loxia curvirostra curvirostra,Report Species Count: 2086
,Birds,Passeriformes/Fringillidae,Pinicola enucleator,Pine Grosbeak,Present,Uncommon,Native,Breeder,,3,98,0,0,,,,G5,CA: SNR,- ,Report Species Count: 2086
,Birds,Passeriformes/Fringillidae,Spinus lawrencei,Lawrence's goldfinch,Present,Rare,Native,Breeder,,2,22,0,0,SC,,,G3G4,CA: S4,- Carduelis lawrencei,Report Species Count: 2086
,Birds,Passeriformes/Fringillidae,Spinus pinus,pine siskin,Present,Common,Native,Breeder,,3,485,1,0,,,,G5,CA: SNR,- Carduelis pinus,Report Species Count: 2086
,Birds,Passeriformes/Fringillidae,Spinus psaltria,lesser goldfinch,Present,Common,Native,Breeder,,3,98,5,0,,,,G5,"CA: SNRB,SNRN",- Carduelis psaltria,Report Species Count: 2086
,Birds,Passeriformes/Fringillidae,Spinus tristis,American goldfinch,Present,Uncommon,Native,Breeder,,2,18,1,0,,,,G5,CA: SNR,- Carduelis tristis,Report Species Count: 2086
,Birds,Passeriformes/Hirundinidae,Hirundo rustica,Barn Swallow,Present,Uncommon,Native,Breeder,,2,16,0,0,SC,,,G5,CA: SNR,- ,Report Species Count: 2086
,Birds,Passeriformes/Hirundinidae,Petrochelidon pyrrhonota,cliff swallow,Present,Uncommon,Native,Breeder,,1,1,0,0,,,,G5,CA: SNR,- ,Report Species Count: 2086
,Birds,Passeriformes/Hirundinidae,Riparia riparia,bank swallow,Present,Occasional,Native,Vagrant,,0,0,0,0,SC,CA: ST,,G5,CA: S3,- ,Report Species Count: 2086
,Birds,Passeriformes/Hirundinidae,Stelgidopteryx serripennis,Northern Rough-winged Swallow,Present,Uncommon,Native,Breeder,,3,25,0,0,SU,,,G5,CA: SNR,- ,Report Species Count: 2086
,Birds,Passeriformes/Hirundinidae,Tachycineta bicolor,Tree Swallow,Present,Uncommon,Native,Breeder,,3,26,1,0,SC,,,G5,CA: SNR,- Iridoprocne bicolor,Report Species Count: 2086
,Birds,Passeriformes/Hirundinidae,Tachycineta thalassina,Violet-green Swallow,Present,Common,Native,Breeder,,3,78,2,0,,,,G5,CA: SNR,- ,Report Species Count: 2086
,Birds,Passeriformes/Icteridae,Agelaius phoeniceus,Red-winged Blackbird,Present,Common,Native,Breeder,,3,156,7,0,,,,G5,CA: SNR,"- Agelaius aciculotus, Agelaius phoeniceus nevadensis",Report Species Count: 2086
,Birds,Passeriformes/Icteridae,Dolichonyx oryzivorus,Bobolink,Present,Occasional,Native,Vagrant,,1,1,0,0,SC,,,G5,CA: SNA,- ,Report Species Count: 2086
,Birds,Passeriformes/Icteridae,Euphagus cyanocephalus,Brewer's Blackbird,Present,Abundant,Native,Breeder,,3,187,2,0,,,,G5,CA: SNR,- ,Report Species Count: 2086
,Birds,Passeriformes/Icteridae,Icterus bullockii,Bullock's oriole,Present,Common,Native,Breeder,,3,28,1,0,SC,,,G5,CA: SNRB,- ,Report Species Count: 2086
,Birds,Passeriformes/Icteridae,Icterus parisorum,Scott's oriole,Present,Uncommon,Native,Summer,,0,0,0,0,SC,,,G5,CA: SNRB,- ,Report Species Count: 2086
,Birds,Passeriformes/Icteridae,Molothrus ater,Brown-headed Cowbird,Present (Adjacent),Common,Non-native,"Management Priority; Breeder, Migratory, Summer",,3,74,0,0,,,,G5,"CA: SNRB,SNRN",- ,Report Species Count: 2086
,Birds,Passeriformes/Icteridae,Quiscalus mexicanus,Great-tailed Grackle,Present,Occasional,Native,Vagrant,,1,1,0,0,,,,G5,CA: SNR,- ,Report Species Count: 2086
,Birds,Passeriformes/Icteridae,Sturnella neglecta,Western Meadowlark,Present,Uncommon,Native,Breeder,,3,43,2,0,SC,,,G5,CA: SNR,- Sturnella neglecta confluenta,Report Species Count: 2086
,Birds,Passeriformes/Icteridae,Xanthocephalus xanthocephalus,Yellow-headed Blackbird,Present,Rare,Native,Migratory,,2,21,2,0,SC,CA: SSC,,G5,CA: S3,- ,Report Species Count: 2086
,Birds,Passeriformes/Laniidae,Lanius excubitor,northern shrike,Present,Occasional,Native,Vagrant,,1,0,0,0,,,,,,- ,Report Species Count: 2086
,Birds,Passeriformes/Laniidae,Lanius ludovicianus,Loggerhead Shrike,Present,Rare,Native,Vagrant,,1,2,1,0,SC,CA: SSC,,G4,CA: S4,- ,Report Species Count: 2086
,Birds,Passeriformes/Mimidae,Dumetella carolinensis,gray catbird,Present,Occasional,Non-native,Vagrant,,1,2,0,0,,,,G5,,- ,Report Species Count: 2086
,Birds,Passeriformes/Mimidae,Mimus polyglottos,Northern Mockingbird,Present,Rare,Native,Vagrant,,1,2,0,0,,,,G5,CA: SNR,- ,Report Species Count: 2086
,Birds,Passeriformes/Mimidae,Oreoscoptes montanus,Sage Thrasher,Present,Occasional,Native,Migratory,,1,3,1,0,SC,,,G4,CA: SNR,- ,Report Species Count: 2086
,Birds,Passeriformes/Mimidae,Toxostoma redivivum,California Thrasher,Present,Uncommon,Native,Breeder,,1,2,0,0,SC,,,G5,CA: SNR,- ,Report Species Count: 2086
,Birds,Passeriformes/Motacillidae,Anthus rubescens,American pipit,Present,Uncommon,Native,Breeder,,2,26,0,0,,,,G5,CA: SNR,- ,Report Species Count: 2086
,Birds,Passeriformes/Paridae,Baeolophus inornatus,oak titmouse,Present,Common,Native,Breeder,,3,3,1,0,SC,,,G4,CA: SNR,- Parus inornatus,Report Species Count: 2086
,Birds,Passeriformes/Paridae,Poecile gambeli,mountain chickadee,Present,Abundant,Native,Resident,,3,1071,4,0,SC,,,G5,CA: SNR,"- Parus gambeli abbreviatus, Penthestes gambeli",Report Species Count: 2086
,Birds,Passeriformes/Paridae,Poecile rufescens,chestnut-backed chickadee,Present,Uncommon,Native,Resident,,3,34,0,0,,,,G5,CA: SNR,- Parus rufescens,Report Species Count: 2086
,Birds,Passeriformes/Parulidae,Cardellina pusilla,Wilson's warbler,Present,Uncommon,Native,Breeder,,3,148,3,0,,,,G5,CA: SNRB,- Wilsonia pusilla,Report Species Count: 2086
,Birds,Passeriformes/Parulidae,Geothlypis tolmiei,MacGillivray's warbler,Present,Uncommon,Native,Breeder,,3,270,4,0,,,,G5,CA: SNRB,- Oporornis tolmiei,Report Species Count: 2086
,Birds,Passeriformes/Parulidae,Geothlypis trichas,Common Yellowthroat,Present,Occasional,Native,Migratory,,2,6,0,0,,,,G5,CA: SNR,- ,Report Species Count: 2086
,Birds,Passeriformes/Parulidae,Icteria virens,Yellow-breasted Chat,Present,Occasional,Native,Migratory,,2,10,0,0,SC,CA: SSC,,G5,CA: S4,- ,Report Species Count: 2086
,Birds,Passeriformes/Parulidae,Mniotilta varia,Black-and-white Warbler,Present,Occasional,Native,Vagrant,,1,0,0,0,,,,G5,CA: SNA,- ,Report Species Count: 2086
,Birds,Passeriformes/Parulidae,Myioborus pictus,painted redstart,Present,Occasional,Non-native,Vagrant,,1,1,0,0,,,,G5,,- ,Report Species Count: 2086
,Birds,Passeriformes/Parulidae,Oreothlypis celata,orange-crowned warbler,Present,Common,Native,Breeder,,3,84,0,0,,,,,,- Vermivora celata,Report Species Count: 2086
,Birds,Passeriformes/Parulidae,Oreothlypis peregrina,Tennessee warbler,Present,Occasional,Native,Vagrant,,1,2,0,0,,,,,,- Vermivora peregrina,Report Species Count: 2086
,Birds,Passeriformes/Parulidae,Oreothlypis ruficapilla,Nashville warbler,Present,Common,Native,Breeder,,3,473,4,0,,,,,,"- Vermivora ruficapilla, Vermivora ruficapilla gutturalis",Report Species Count: 2086
,Birds,Passeriformes/Parulidae,Oreothlypis virginiae,Virginia's warbler,Present,Occasional,Native,Migratory,,1,0,0,0,,,,,,- Vermivora virginiae,Report Species Count: 2086
,Birds,Passeriformes/Parulidae,Seiurus aurocapilla,ovenbird,Present,Occasional,Unknown,Vagrant,,0,0,0,0,,,,G5,,- ,Report Species Count: 2086
,Birds,Passeriformes/Parulidae,Setophaga americana,northern parula,Present,Occasional,Non-native,Vagrant,,1,1,0,0,,,,G5,,- Parula americana,Report Species Count: 2086
,Birds,Passeriformes/Parulidae,Setophaga cerulea,Cerulean Warbler,Present,Occasional,Native,Vagrant,,1,0,0,0,RT,,,G4,,- Dendroica cerulea,Report Species Count: 2086
,Birds,Passeriformes/Parulidae,Setophaga citrina,hooded warbler,Present,Occasional,Non-native,Vagrant,,0,2,0,0,,,,G5,,- Wilsonia citrina,Report Species Count: 2086
,Birds,Passeriformes/Parulidae,Setophaga coronata auduboni,Audubon's warbler,Present,Abundant,Native,Breeder,,3,1116,0,0,,,,G5T5,,"- Dendroica coronata, Dendroica coronata auduboni",Report Species Count: 2086
,Birds,Passeriformes/Parulidae,Setophaga coronata coronata,myrtle warbler (yellow-rumped),Present,Occasional,Native,Vagrant,,0,0,0,0,,,,G5T5,,- ,Report Species Count: 2086
,Birds,Passeriformes/Parulidae,Setophaga magnolia,magnolia warbler,Present,Rare,Native,Vagrant,,1,0,0,0,,,,G5,,- Dendroica magnolia,Report Species Count: 2086
,Birds,Passeriformes/Parulidae,Setophaga nigrescens,black-throated gray warbler,Present,Common,Native,Breeder,,3,178,4,0,SC,,,G5,CA: SNRB,- Dendroica nigrescens,Report Species Count: 2086
,Birds,Passeriformes/Parulidae,Setophaga occidentalis,hermit warbler,Present,Common,Native,Breeder,,3,371,2,0,SC,,,G4G5,CA: SNR,- Dendroica occidentalis,Report Species Count: 2086
,Birds,Passeriformes/Parulidae,Setophaga palmarum,palm warbler,Present,Occasional,Unknown,Vagrant,,1,1,0,0,,,,G5,CA: SNA,- Dendroica palmarum,Report Species Count: 2086
,Birds,Passeriformes/Parulidae,Setophaga petechia,yellow warbler,Present,Common,Native,Breeder,,3,103,2,0,,CA: SSC,,G5,CA: S3,"- Dendroica petechia, Vermivora petechia",Report Species Count: 2086
,Birds,Passeriformes/Parulidae,Setophaga ruticilla,American Redstart,Present,Occasional,Native,Migratory,,2,3,0,0,,,,G5,CA: SNRB,- ,Report Species Count: 2086
,Birds,Passeriformes/Parulidae,Setophaga striata,blackpoll warbler,Present,Occasional,Native,Vagrant,,1,0,0,0,,,,G5,CA: SNA,- Dendroica striata,Report Species Count: 2086
,Birds,Passeriformes/Parulidae,Setophaga townsendi,Townsend's warbler,Present,Uncommon,Native,Breeder,,2,35,0,0,,,,G5,CA: SNRN,- Dendroica townsendi,Report Species Count: 2086
,Birds,Passeriformes/Passerellidae,Aimophila ruficeps,Rufous-crowned Sparrow,Present,Uncommon,Native,Breeder,,1,0,0,0,SC,,,G5,CA: SNR,- ,Report Species Count: 2086
,Birds,Passeriformes/Passerellidae,Ammodramus savannarum,Grasshopper Sparrow,Present,Rare,Native,,,1,0,0,0,SC,CA: SSC,,G5,CA: S3,- ,Report Species Count: 2086
,Birds,Passeriformes/Passerellidae,Amphispiza bilineata,Black-throated Sparrow,Present,Occasional,Native,Migratory,,2,4,0,0,SC,,,G4,"CA: SNRB,SNRN",- ,Report Species Count: 2086
,Birds,Passeriformes/Passerellidae,Chondestes grammacus,Lark Sparrow,Present,Rare,Native,Migratory,,1,5,2,0,SC,,,G5,CA: SNR,- ,Report Species Count: 2086
,Birds,Passeriformes/Passerellidae,Junco hyemalis caniceps,gray-headed junco,Present,Occasional,Unknown,Vagrant,,0,0,0,0,,CA: WL,,G5T5,CA: S1,- ,Report Species Count: 2086
,Birds,Passeriformes/Passerellidae,Junco hyemalis hyemalis,slate-colored junco,Present,Uncommon,Native,"Migratory, Winter",,0,0,0,0,,,,G5T5,,- ,Report Species Count: 2086
,Birds,Passeriformes/Passerellidae,Junco hyemalis oreganus,Oregon junco,Present,Abundant,Native,Breeder,,3,1422,4,0,,,,G5T5,,"- Junco hyemalis, Junco oreganus",Report Species Count: 2086
,Birds,Passeriformes/Passerellidae,Melospiza lincolnii,Lincoln's Sparrow,Present,Uncommon,Native,Breeder,,3,121,2,0,SC,,,G5,"CA: SNRB,SNRN",- Melospiza lincolnii alticola,Report Species Count: 2086
